"""ID""",FireSeason,Month,Day,SitReportDate,TotalFires,TotalAcres,HumanFires,HumanAcres,LightningFires,LightningAcres,PrepLevel
555,2011,10,4,20111004,511,293017.7,,,,,1
556,2011,10,5,20111005,511,293017.8,,,,,1
557,2011,10,7,20111007,512,293017.9,,,,,1
558,2011,10,14,20111014,513,293018.9,,,,,1
559,2011,10,21,20111021,514,293019.1,,,,,1
560,2011,10,28,20111028,514,293019.1,,,,,1
561,2011,11,2,20111102,514,293019.1,,,,,1
562,2011,11,3,20111103,515,293019.1,,,,,1
563,2011,11,9,20111109,514,293019.1,,,,,1
564,2011,11,23,20111123,517,293018,,,,,1
565,2011,11,28,20111128,515,293018,,,,,1
569,2012,4,4,20120404,3,0.3,,,,,0
570,2012,4,9,20120409,3,0.3,,,,,0
571,2012,4,10,20120410,4,0.4,,,,,1
572,2012,4,16,20120416,6,0.9,,,,,1
573,2012,4,18,20120418,6,0.9,,,,,1
574,2012,4,20,20120420,7,1,,,,,1
576,2012,4,24,20120424,12,3,,,,,1
577,2012,4,25,20120425,11,3,,,,,1
578,2012,4,26,20120426,13,3.2,,,,,1
579,2012,4,27,20120427,16,4.1,,,,,1
580,2012,4,30,20120430,22,11.8,,,,,1
581,2012,5,1,20120501,22,11.8,,,,,1
582,2012,5,2,20120502,23,11.9,,,,,1
583,2012,5,3,20120503,25,12.2,,,,,1
584,2012,5,4,20120504,25,12.2,,,,,1
585,2012,5,6,20120506,30,13.1,,,,,1
586,2012,5,7,20120507,36,13.7,,,,,1
587,2012,5,8,20120508,40,20.6,,,,,1
588,2012,5,9,20120509,43,20.9,,,,,1
589,2012,5,10,20120510,45,106,,,,,1
590,2012,5,11,20120511,49,106.4,,,,,1
591,2012,5,12,20120512,59,141.9,,,,,1
592,2012,5,13,20120513,62,143.8,,,,,1
593,2012,5,14,20120514,64,141.5,,,,,1
594,2012,5,15,20120515,66,142.1,,,,,1
595,2012,5,16,20120516,70,144,,,,,1
596,2012,5,17,20120517,70,144,,,,,1
597,2012,5,18,20120518,77,144.7,,,,,1
598,2012,5,19,20120519,83,145.8,,,,,1
599,2012,5,20,20120520,87,147.3,,,,,1
28,2012,5,21,20120521,90,147.7,,,,,1
29,2012,5,22,20120522,97,150,,,,,1
30,2012,5,23,20120523,100,153.9,,,,,1
31,2012,5,24,20120524,104,154.5,,,,,1
32,2012,5,25,20120525,106,177.6,,,,,1
600,2012,5,26,20120526,108,198.5,,,,,1
601,2012,5,27,20120527,109,198.6,,,,,1
602,2012,5,28,20120528,109,198.6,,,,,1
603,2012,5,29,20120529,109,198.6,,,,,1
604,2012,5,30,20120530,109,198.6,,,,,1
605,2012,5,31,20120531,112,200.2,,,,,1
151,2012,6,1,20120601,113,200.3,,,,,1
153,2012,6,2,20120602,115,205.2,,,,,1
155,2012,6,3,20120603,116,208.3,,,,,1
157,2012,6,4,20120604,119,208.6,,,,,1
159,2012,6,5,20120605,122,209.9,,,,,1
161,2012,6,6,20120606,147,1442.3,,,,,2
163,2012,6,7,20120607,160,4315.5,,,,,2
165,2012,6,8,20120608,166,11898.1,,,,,2
167,2012,6,9,20120609,170,20789.9,,,,,2
169,2012,6,10,20120610,172,21299.3,,,,,2
171,2012,6,11,20120611,176,26165.2,,,,,2
173,2012,6,12,20120612,179,30395.2,,,,,2
175,2012,6,13,20120613,180,30502.7,,,,,1
177,2012,6,14,20120614,180,33006.1,,,,,1
179,2012,6,15,20120615,182,34686.5,,,,,1
186,2012,6,16,20120616,188,34688.1,,,,,1
188,2012,6,17,20120617,200,34909.8,,,,,2
190,2012,6,18,20120618,208,37275.1,,,,,2
192,2012,6,19,20120619,217,40011.7,,,,,2
194,2012,6,20,20120620,224,44062.1,,,,,2
196,2012,6,21,20120621,226,49224.4,,,,,2
198,2012,6,22,20120622,232,53080.6,,,,,2
200,2012,6,23,20120623,236,90246,,,,,2
202,2012,6,24,20120624,255,108689.4,,,,,2
204,2012,6,25,20120625,257,135951.5,,,,,3
206,2012,6,26,20120626,261,129998.2,,,,,3
208,2012,6,27,20120627,263,134146.2,,,,,3
210,2012,6,28,20120628,263,144266.9,,,,,3
212,2012,6,29,20120629,264,144377.7,,,,,3
214,2012,6,30,20120630,264,144107,,,,,3
223,2012,7,1,20120701,265,144222.2,,,,,3
225,2012,7,2,20120702,266,144222.3,,,,,2
227,2012,7,3,20120703,269,144231.8,,,,,2
229,2012,7,4,20120704,284,145271.8,,,,,2
231,2012,7,5,20120705,285,147837.6,,,,,2
233,2012,7,6,20120706,285,154594.5,,,,,2
235,2012,7,7,20120707,289,154698.6,,,,,2
237,2012,7,8,20120708,295,168472.1,,,,,2
239,2012,7,9,20120709,299,171134.3,,,,,2
241,2012,7,10,20120710,302,189712.9,,,,,2
243,2012,7,11,20120711,304,199851.8,,,,,2
245,2012,7,12,20120712,304,199860.8,,,,,2
247,2012,7,13,20120713,304,201375.7,,,,,2
249,2012,7,14,20120714,305,201657.8,,,,,2
251,2012,7,15,20120715,307,205926.2,,,,,2
253,2012,7,16,20120716,307,205926.2,,,,,2
255,2012,7,17,20120717,308,206041.3,,,,,1
257,2012,7,18,20120718,308,206011.9,,,,,1
259,2012,7,19,20120719,310,205667.2,,,,,1
261,2012,7,20,20120720,314,206629.9,,,,,1
263,2012,7,21,20120721,314,206629.9,,,,,1
265,2012,7,22,20120722,314,206702.2,,,,,1
267,2012,7,23,20120723,315,206702.3,,,,,1
269,2012,7,24,20120724,315,207164.1,,,,,1
271,2012,7,25,20120725,315,207164.1,,,,,1
273,2012,7,26,20120726,315,207164.1,,,,,1
275,2012,7,27,20120727,314,207164,,,,,1
277,2012,7,28,20120728,314,207164,,,,,1
279,2012,7,29,20120729,316,207164.2,,,,,1
281,2012,7,30,20120730,320,207216.7,,,,,1
283,2012,7,31,20120731,321,207217.7,,,,,1
606,2012,8,1,20120801,323,207217.9,,,,,1
607,2012,8,2,20120802,324,207218,,,,,1
608,2012,8,3,20120803,326,207218.2,,,,,1
609,2012,8,4,20120804,326,207218.2,,,,,1
610,2012,8,5,20120805,326,207218.2,,,,,1
611,2012,8,6,20120806,326,207218.2,,,,,1
612,2012,8,7,20120807,327,207218.3,,,,,1
613,2012,8,8,20120808,327,207218.3,,,,,1
614,2012,8,9,20120809,328,207218.4,,,,,1
615,2012,8,10,20120810,329,207218.5,,,,,1
616,2012,8,11,20120811,329,208654.7,,,,,1
617,2012,8,12,20120812,331,208704.9,,,,,1
618,2012,8,13,20120813,331,208704.9,,,,,1
619,2012,8,14,20120814,333,208705.9,,,,,1
620,2012,8,15,20120815,334,208806.4,,,,,1
621,2012,8,16,20120816,337,208809.6,,,,,1
622,2012,8,17,20120817,338,211289.7,,,,,1
623,2012,8,20,20120820,340,222967.4,,,,,1
624,2012,8,21,20120821,340,222967.4,,,,,1
625,2012,8,22,20120822,342,235129.5,,,,,1
626,2012,8,23,20120823,342,236742.5,,,,,1
627,2012,8,24,20120824,343,250419.6,,,,,1
628,2012,8,27,20120827,345,248439.8,,,,,1
629,2012,8,28,20120828,346,248439.9,,,,,1
630,2012,8,29,20120829,347,248440,,,,,1
631,2012,8,30,20120830,348,249021.1,,,,,1
632,2012,8,31,20120831,348,249021.1,,,,,1
633,2012,9,4,20120904,351,349021.4,,,,,1
634,2012,9,5,20120905,353,249021.6,,,,,1
635,2012,9,6,20120906,354,249021.7,,,,,1
636,2012,9,7,20120907,357,249022,,,,,1
637,2012,9,10,20120910,357,249022,,,,,1
638,2012,9,11,20120911,358,249022.1,,,,,1
639,2012,9,12,20120912,359,249022.1,,,,,1
640,2012,9,13,20120913,361,249022.4,,,,,1
641,2012,9,14,20120914,362,249022.5,,,,,1
642,2012,9,17,20120917,368,249023.3,,,,,1
643,2012,9,18,20120918,376,249023.9,,,,,1
644,2012,9,19,20120819,379,255650.1,,,,,1
645,2012,9,20,20120920,380,255650.5,,,,,1
646,2012,9,21,20120921,384,255700.8,,,,,1
647,2012,9,24,20120924,386,255818.9,,,,,1
648,2012,9,25,20120925,387,255869.6,,,,,1
649,2012,9,26,20120926,389,260417.4,,,,,1
650,2012,9,27,20120927,389,262714.6,,,,,1
651,2012,9,28,20120928,391,266408.9,,,,,1
652,2012,10,1,20121001,391,270641.1,,,,,1
653,2012,10,2,20121002,392,270280.3,,,,,1
654,2012,10,3,20121003,392,270280.3,,,,,1
655,2012,10,4,20121004,392,270280.3,,,,,1
656,2012,10,5,20121005,392,270280.7,,,,,1
657,2012,10,9,20121009,393,270281,,,,,1
658,2012,10,10,20121010,393,270281,,,,,1
659,2012,10,11,20121011,393,270281,,,,,1
660,2012,10,12,20121012,394,270296,,,,,1
661,2012,10,16,20121016,395,270296.1,,,,,1
662,2012,10,17,20121017,396,270296.2,,,,,1
663,2012,10,18,20121018,396,270296.2,,,,,1
664,2012,10,19,20121019,396,270296.2,,,,,1
665,2012,10,26,20121026,399,270338.9,,,,,1
666,2012,11,2,20121102,400,270226.9,,,,,1
667,2012,11,9,20121109,401,277292,,,,,1
668,2012,12,3,20121203,414,286881.8,,,,,1
669,2012,12,4,20121204,414,286881.6,,,,,1
670,2012,12,5,20121205,417,286886.4,,,,,1
671,2012,12,6,20121206,417,286886.4,,,,,1
672,2012,12,7,20121207,417,286886.4,,,,,1
673,2012,12,10,20121210,417,286886.4,,,,,1
674,2012,12,11,20121211,418,286887.9,,,,,1
675,2013,3,7,20130307,1,0.1,,,,,1
676,2013,3,14,20130314,2,15.1,,,,,1
677,2013,3,20,20130320,2,30.1,,,,,1
678,2013,3,21,20130321,2,30.1,,,,,1
679,2013,3,28,20130328,2,30.1,,,,,1
680,2013,4,3,20130403,2,30.1,,,,,1
681,2013,4,9,20130409,4,30.3,,,,,1
682,2013,4,10,20130410,3,30.2,,,,,1
683,2013,4,12,20130412,5,110.3,,,,,1
684,2013,4,15,20130415,5,110.3,,,,,1
685,2013,4,23,20130423,6,110.4,,,,,1
686,2013,4,24,20130424,7,110.5,,,,,1
687,2013,4,25,20130425,7,110.5,,,,,1
688,2013,4,26,20130426,7,110.5,,,,,1
689,2013,4,29,20130429,8,116.4,,,,,1
690,2013,4,30,20130430,10,116.6,,,,,1
691,2013,5,1,20130501,10,116.6,,,,,1
692,2013,5,2,20130502,10,116.6,,,,,1
693,2013,5,3,20130503,10,116.6,,,,,1
694,2013,5,6,20130506,10,116.6,,,,,1
695,2013,5,7,20130507,10,116.6,,,,,1
696,2013,5,8,20130508,10,116.6,,,,,1
697,2013,5,9,20130509,11,116.7,,,,,1
698,2013,5,14,20130514,17,118.2,,,,,1
699,2013,5,15,20130515,20,123.5,,,,,1
700,2013,5,16,20130516,21,151.6,,,,,1
701,2013,5,17,20130517,23,152.1,,,,,1
702,2013,5,19,20130519,23,152.2,,,,,1
24,2013,5,21,20130521,30,393.3,,,,,1
25,2013,5,22,20130522,36,395.9,,,,,1
26,2013,5,23,20130523,41,396.5,,,,,1
27,2013,5,24,20130524,43,397.3,,,,,1
83,2013,5,25,20130525,49,402.3,,,,,2
84,2013,5,26,20130526,60,404.8,,,,,2
703,2013,5,28,20130528,78,413.5,,,,,2
704,2013,5,29,20130529,93,420.6,,,,,1
705,2013,5,30,20130530,96,427.9,,,,,1
706,2013,5,31,20130531,114,665.1,,,,,1
122,2013,6,1,20130601,129,2343.8,,,,,2
123,2013,6,2,20130602,140,24082.6,,,,,2
124,2013,6,4,20130604,151,44438.7,,,,,2
125,2013,6,5,20130605,153,44804,,,,,2
126,2013,6,6,20130603,153,45841.4,,,,,2
127,2013,6,7,20130607,157,45843.7,,,,,2
128,2013,6,8,20130608,163,45847.1,,,,,2
129,2013,6,9,20130609,176,45910,,,,,2
130,2013,6,11,20130611,182,45984.8,,,,,2
131,2013,6,12,20130612,188,46045.6,,,,,2
132,2013,6,13,20130613,192,46046.1,,,,,2
133,2013,6,14,20130614,200,46097.2,,,,,2
134,2013,6,15,20130615,205,47097.9,,,,,2
135,2013,6,16,20130616,210,54991.1,,,,,2
136,2013,6,17,20130617,222,65434.2,,,,,2
137,2013,6,18,20130618,233,100053.7,,,,,2
138,2013,6,19,20130619,236,172158.3,,,,,2
139,2013,6,20,20130620,245,258829.2,,,,,2
140,2013,6,21,20130621,282,274771.3,,,,,3
141,2013,6,22,20130622,295,344349.5,,,,,3
142,2013,6,23,20130623,306,366684.7,,,,,3
143,2013,6,25,20130625,327,447040.7,,,,,3
144,2013,6,26,20130626,351,533407.5,,,,,3
145,2013,6,27,20130627,372,673744.3,,,,,3
146,2013,6,29,20130629,400,758170.7,,,,,3
147,2013,6,30,20130630,410,808078.6,,,,,3
148,2013,7,1,20130701,414,835618.3,,,,,3
149,2013,7,2,20130702,423,911909.9,,,,,4
150,2013,7,3,20130703,427,921575.6,,,,,4
707,2013,7,4,20130704,429,925709.7,,,,,4
708,2013,7,5,20130705,435,955107.6,,,,,4
709,2013,7,7,20130707,442,1002055.4,,,,,4
710,2013,7,8,20130708,446,1002258.5,,,,,4
711,2013,7,9,20130709,446,1037834.2,,,,,3
712,2013,7,10,20130710,448,1036437.9,,,,,3
713,2013,7,11,20130711,449,1043613.8,,,,,3
714,2013,7,12,20130712,450,1050397.4,,,,,3
715,2013,7,13,20130713,451,1049174,,,,,3
716,2013,7,14,20130714,460,1051252.9,,,,,3
717,2013,7,15,20130715,462,1060522,,,,,3
718,2013,7,16,20130716,468,1063471,,,,,3
719,2013,7,17,20130717,469,1071055.2,,,,,3
720,2013,7,18,20130718,472,1071759.8,,,,,2
721,2013,7,19,20130719,475,1072851,,,,,2
722,2013,7,20,20130720,475,1072855.3,,,,,2
910,2013,7,21,20130721,477,1072855.5,,,,,2
911,2013,7,22,20130722,483,1072861,,,,,2
912,2013,7,23,20130723,486,1072877.9,,,,,2
913,2013,7,25,20130725,490,107188.9,,,,,2
914,2013,7,26,20130726,498,1072162.6,,,,,2
915,2013,7,27,20130727,500,1087548.5,,,,,2
916,2013,7,28,20130728,500,1087178.6,,,,,2
917,2013,7,29,20130729,512,1086386.7,,,,,2
918,2013,7,30,20130730,523,1072077.7,,,,,2
919,2013,7,31,20130731,528,1077728.5,,,,,2
920,2013,8,1,20130801,537,1070268.9,,,,,2
921,2013,8,2,20130802,545,1083484.5,,,,,2
922,2013,8,3,20130803,552,1096175,,,,,2
923,2013,8,4,20130804,561,1123665.6,,,,,2
924,2013,8,5,20130805,565,1137989,,,,,2
925,2013,8,6,20130806,569,1145072.7,,,,,2
926,2013,8,8,20130808,575,1156072,,,,,3
927,2013,8,9,20130809,575,1161665.3,,,,,3
928,2013,8,10,20130810,576,1215585.6,,,,,4
929,2013,8,11,20130811,577,1222220.7,,,,,4
930,2013,8,12,20130812,581,1229103.8,,,,,4
931,2013,8,13,20130813,582,1241774,,,,,4
932,2013,8,14,20130814,583,1247350.6,,,,,4
933,2013,8,15,20130815,583,1249090.8,,,,,4
934,2013,8,16,20130816,584,1249496.5,,,,,4
935,2013,8,17,20130817,578,1273180.4,,,,,4
936,2013,8,18,20130818,587,1274615,,,,,4
937,2013,8,19,20130819,590,1306915.8,,,,,3
938,2013,8,20,20130820,592,1320873,,,,,3
939,2013,8,21,20130821,595,1320344,,,,,2
940,2013,8,22,20130822,592,1320350,,,,,2
941,2013,8,23,20130823,594,1320471.1,,,,,2
942,2013,8,24,20130824,593,1320471,,,,,2
943,2013,8,25,20130825,593,1320471,,,,,2
944,2013,8,26,20130826,593,1320471,,,,,1
945,2013,8,27,20130827,593,1320470.8,,,,,1
946,2013,8,29,20130829,594,1320382.3,,,,,1
947,2013,8,30,20130830,594,1320312.3,,,,,1
948,2013,9,3,20130903,595,1320342.8,,,,,1
949,2013,9,4,20130904,601,1320419.5,,,,,1
950,2013,9,5,20130905,601,1319975.2,,,,,1
951,2013,9,9,20130909,601,1321035.2,,,,,1
952,2013,9,10,20130910,601,1321035.2,,,,,1
953,2013,9,11,20130911,603,1320581.3,,,,,1
954,2013,9,12,20130912,603,1320581.3,,,,,1
955,2013,9,13,20130913,604,1320581.9,,,,,1
956,2013,9,16,20130916,609,1320585.2,,,,,1
957,2013,9,17,20130917,609,1320583.3,,,,,1
958,2013,9,18,20130918,609,1320582.4,,,,,1
959,2013,9,19,20130919,609,1320582.4,,,,,1
960,2013,9,20,20130920,608,1320579.4,,,,,1
961,2013,9,27,20130927,609,1320579.6,,,,,1
962,2013,10,30,20131030,612,1320688,,,,,1
1,2014,3,24,20140324,3,3.4,,,,,1
2,2014,3,25,20140325,3,3.4,,,,,1
723,2014,3,28,20140328,4,3.5,,,,,1
724,2014,4,9,20140409,11,5.8,,,,,1
725,2014,4,11,20140411,15,6.6,,,,,1
726,2014,4,14,20140414,15,6.6,,,,,1
3,2014,4,15,20140415,19,12.9,,,,,1
4,2014,4,16,20140416,20,13,,,,,1
5,2014,4,17,20140417,21,13.1,,,,,1
6,2014,4,18,20140418,21,13.1,,,,,1
727,2014,4,21,20140421,25,17.3,,,,,1
728,2014,4,22,20140422,25,17.3,,,,,1
729,2014,4,23,20140423,25,17.3,,,,,1
730,2014,4,25,20140425,27,17.5,,,,,1
731,2014,4,27,20140427,30,30.4,,,,,1
732,2014,4,28,20140428,30,30.4,,,,,1
733,2014,4,29,20140429,32,31,,,,,1
734,2014,4,30,20140430,35,31.1,,,,,1
735,2014,5,1,20140501,41,32.3,,,,,1
736,2014,5,2,20140502,42,32.5,,,,,1
737,2014,5,3,20140503,52,90.6,,,,,1
738,2014,5,4,20140504,60,143,,,,,1
739,2014,5,5,20140505,66,144,,,,,1
740,2014,5,6,20140506,68,144.2,,,,,1
741,2014,5,7,20140507,69,144.3,,,,,1
742,2014,5,8,20140508,72,145.2,,,,,1
743,2014,5,9,20140509,74,146,,,,,1
744,2014,5,10,20140510,75,143.1,,,,,1
745,2014,5,11,20140511,79,144.2,,,,,1
8,2014,5,12,20140512,89,150,,,,,1
9,2014,5,13,20140513,95,151.9,,,,,1
10,2014,5,14,20140514,102,153.6,,,,,1
11,2014,5,15,20140515,106,174.2,,,,,1
13,2014,5,17,20140517,119,183.4,,,,,1
14,2014,5,18,20140518,125,187.5,,,,,1
15,2014,5,19,20140519,131,189.2,,,,,1
16,2014,5,20,20140520,141,3047.7,,,,,1
17,2014,5,21,20140521,143,21817.8,,,,,1
18,2014,5,22,20140522,150,47002.9,,,,,3
19,2014,5,23,20140523,156,69715.1,,,,,3
20,2014,5,24,20140524,159,80931.1,,,,,3
21,2014,5,25,20140525,166,113366.8,,,,,3
22,2014,5,26,20140526,171,158762.8,,,,,3
23,2014,5,27,20140527,177,178669.6,176,178663.6,1,6,3
749,2014,5,28,20140528,180,185904.4,179,185898.4,1,6,3
750,2014,5,29,20140529,184,195488.6,183,195482.6,1,6,3
751,2014,5,30,20140530,188,195975.9,186,195969.9,1,6,3
752,2014,5,31,20140531,192,196477.2,190,196471.2,1,6,3
88,2014,6,1,20140601,216,201809.7,213,201803.6,1,6,3
89,2014,6,2,20140602,218,202390.9,216,202384.9,1,6,3
90,2014,6,3,20140603,217,202415.4,216,202409.4,1,6,2
91,2014,6,4,20140604,218,202410.6,217,202404.6,1,6,2
92,2014,6,5,20140605,221,205582.8,220,202576.8,1,6,2
93,2014,6,6,20140606,223,205591.3,220,205583.9,3,7.4,2
94,2014,6,7,20140607,227,208618.2,222,208585.2,5,33,2
95,2014,6,8,20140608,234,213620,229,213587.4,5,32.6,2
96,2014,6,9,20140609,239,218853.7,230,218665.1,9,188.6,2
97,2014,6,10,20140610,248,218854,239,218666,9,188,2
98,2014,6,11,20140611,249,218874.1,240,218686.1,9,188,2
99,2014,6,12,20140612,254,220593.6,245,220405.6,9,188,2
100,2014,6,13,20140613,255,219643.7,245,219455.6,10,188.1,2
101,2014,6,14,20140614,257,220443.9,247,220255.8,10,188.1,2
102,2014,6,15,20140615,260,221777.1,249,221587,11,190.1,2
104,2014,6,16,20140616,261,221777.2,250,221587.1,11,190.1,2
103,2014,6,16,20140616,261,221777.2,250,221587.1,11,190.1,2
105,2014,6,17,20140617,262,221915.2,250,221680.1,12,235.1,2
106,2014,6,18,20140618,265,221918,252,221680.3,12,237.1,2
107,2014,6,19,20140619,267,223158,253,221680.4,14,1477.6,1
108,2014,6,20,20140620,267,223813,253,221681.4,14,2131.6,1
109,2014,6,21,20140621,269,223814.1,255,221682.5,14,2131.6,1
110,2014,6,22,20140622,269,223814.1,255,221682.6,14,2131.6,1
111,2014,6,23,20140623,269,223814.1,255,221682.5,14,2131.6,1
112,2014,6,24,20140624,270,223797.1,270,221682.6,14,2114.5,1
113,2014,6,25,20140625,271,223812.1,257,221697.6,14,2114.5,1
114,2014,6,26,20140626,274,224813.8,260,221710.3,14,3103.5,1
115,2014,6,28,20140628,275,224813.9,261,221710.4,14,3103.5,1
116,2014,6,29,20140629,275,224813.9,261,221710.4,14,3103.5,1
117,2014,6,30,20140630,277,224814.1,263,221710.6,14,3103.5,1
753,2014,7,1,20140701,278,224814,264,221710.7,14,3103.5,1
754,2014,7,2,20140702,278,224814.2,264,221710.7,14,3103.5,1
755,2014,7,3,20140703,280,224814.4,266,221710.9,14,3103.5,1
756,2014,7,4,20140704,281,224814.5,267,221711,14,3103.5,1
757,2014,7,5,20140705,287,224815.1,273,221711.6,14,3103.5,1
758,2014,7,6,20140706,292,224880.4,276,221711.9,16,3168.5,1
759,2014,7,8,20140708,306,225322.4,280,221712.8,16,3426.5,1
760,2014,7,9,20140709,310,226692.7,284,221748.2,26,4944.5,1
761,2014,7,10,20140710,312,226692.9,285,221748.2,27,4944.7,1
2229,2014,7,11,20140711,314,226899.8,283,221713.1,31,5186.7,1
762,2014,7,12,20140712,315,226889.9,284,221713.2,31,5186.7,1
763,2014,7,13,20140713,315,226889.9,284,221713.2,31,5176.7,1
764,2014,7,14,20140714,315,227189.9,284,221713.2,31,5476.7,1
765,2014,7,15,20140715,315,227254.9,284,221713.2,31,5541.7,1
766,2014,7,16,20140716,315,227254.9,284,221713.2,31,5541.7,1
767,2014,7,17,20140717,314,227253.9,283,221712.2,31,5541.7,1
768,2014,7,18,20140718,313,227283.8,282,221712.1,31,5571.7,1
769,2014,7,19,20140719,314,227284.1,283,221712.4,31,5571.7,1
770,2014,7,20,20140720,314,227284.1,283,221712.4,31,5571.7,1
771,2014,7,21,20140721,317,227284.4,286,221712.7,31,5571.7,1
772,2014,7,22,20140722,318,227284.5,287,221712.8,31,5571.7,1
2242,2014,7,23,20140723,324,227285.1,293,221713.4,31,5571.7,1
773,2014,7,24,20140724,324,227285.1,293,221713.4,31,5571.7,1
774,2014,7,25,20140725,325,227285.2,294,221713.5,31,5571.7,1
775,2014,7,26,20140726,325,227285.2,294,221713.5,31,5571.7,1
776,2014,7,27,20140727,326,227285.3,295,221713.6,31,5571.7,1
777,2014,7,28,20140728,327,227285.4,296,221713.7,31,5571.7,1
778,2014,7,29,20140729,328,227285.5,297,221713.8,31,5571.7,1
779,2014,7,30,20140730,328,227285.5,297,221713.8,31,5571.7,1
780,2014,7,31,20140731,328,227285.5,297,221713.8,31,5571.7,1
781,2014,8,1,20140801,329,226858.6,298,221713.9,31,5144.7,1
782,2014,8,2,20140802,330,226860.1,299,221715.4,31,5144.7,1
783,2014,8,3,20140803,331,226858.8,300,221714.1,31,5144.7,1
784,2014,8,5,20140805,331,226851.7,300,221714.2,31,5137.5,1
785,2014,8,8,20140808,339,226922.2,305,221714.7,34,5230,1
786,2014,8,9,20140809,343,227035.2,306,221715.2,37,5320,1
787,2014,8,11,20140811,346,227037.8,307,221715.2,39,5322.6,1
788,2014,8,12,20140812,355,227198,307,221715.2,48,5482.8,1
789,2014,8,13,20140813,361,228080.3,307,221715.2,54,6365.1,1
790,2014,8,14,20140814,361,229892.2,307,221715.2,54,8177,1
791,2014,8,15,20140815,363,230715.5,309,221730.1,54,8985.4,1
792,2014,8,18,20140818,364,231951.5,311,221730.2,53,10221.3,1
793,2014,8,19,20140819,364,231952,310,221730.2,53,10221.3,1
794,2014,8,20,20140820,365,231951.9,311,221730.3,53,10221.3,1
795,2014,8,21,20140821,366,231955.2,313,221731.1,53,10224.1,1
796,2014,8,22,20140822,367,231957.7,314,221733.6,53,10224.1,1
2243,2014,8,25,20140825,367,231958.2,314,221734.1,53,10224.1,1
798,2014,8,26,20140826,369,231958.3,315,221734.1,54,10224.2,1
799,2014,8,27,20140827,370,231958.4,316,221734.1,54,10224.2,1
800,2014,8,28,20140828,371,231958.5,316,221734.2,55,10224.3,1
801,2014,8,29,20140829,371,232723.4,317,222089.2,54,10634.2,1
802,2014,9,2,20140902,372,232723.6,318,222089.4,54,10634.2,1
803,2014,9,3,20140903,373,232722.9,319,222089.5,54,10633.4,1
804,2014,9,4,20140904,373,232720.9,319,222089.5,54,10631.4,1
805,2014,9,5,20140905,374,232721,320,222089.6,54,10631.4,1
806,2014,9,8,20140908,374,232725.9,320,222094.5,54,10631.4,1
807,2014,9,9,20140909,376,232774.1,322,222142.7,54,10631.4,1
808,2014,9,10,20140910,376,232774.3,322,222142.9,54,10631.4,1
809,2014,9,11,20140911,376,232774.3,322,222142.9,54,10631.4,1
810,2014,9,12,20140912,377,232774.4,323,222143,54,10631.4,1
811,2014,9,15,20140915,379,232774.8,325,222143.4,54,10631.4,1
812,2014,9,16,20140916,378,232775.3,324,222143.9,54,10631.4,1
813,2014,9,17,20140917,378,232775.3,324,222143.9,54,10631.4,1
814,2014,9,18,20140918,378,232775.3,324,222143.9,54,10631.4,1
815,2014,9,19,20140919,382,232777,328,222145.6,54,10631.4,1
816,2014,9,22,20140922,386,232780.7,332,222149.3,54,10631.4,1
817,2014,9,30,20140930,386,232784.1,332,222152.7,54,10631.4,1
818,2014,10,3,20141003,386,232773.4,332,222152.7,54,10620.7,1
819,2014,10,6,20141006,386,232773.4,332,222152.7,54,10620.7,1
820,2014,10,10,20141010,386,232762.3,332,222152.7,54,10609.6,1
821,2014,10,15,20141015,387,232776.8,333,222153,54,10623.8,1
822,2014,10,17,20141017,387,232776.8,333,222153,54,10623.8,1
823,2014,10,31,20141031,389,232777,335,222153.2,54,10623.8,1
824,2014,12,9,20141209,392,233529.8,338,222906,54,10623.8,1
825,2014,12,10,20141210,393,233529.9,339,222906.1,54,10623.8,1
34,2015,3,10,20150310,2,2.1,2,2.1,,,1
35,2015,3,23,20150323,4,2.4,4,2.4,,,1
36,2015,3,26,20150326,8,3.2,8,3.2,,,1
37,2015,3,30,20150330,9,3.4,9,3.4,,,1
38,2015,3,31,20150331,10,3.5,10,3.5,,,1
39,2015,4,2,20150402,11,3.6,11,3.6,,,1
40,2015,4,3,20150403,12,3.7,12,3.7,,,1
42,2015,4,7,20150407,13,3.8,13,3.8,,,1
41,2015,4,10,20150410,15,4,15,4,,,1
43,2015,4,14,20150414,17,4.2,17,4.2,,,1
44,2015,4,15,20150415,19,4.4,19,4.4,,,1
45,2015,4,16,20150416,21,4.6,21,4.6,,,1
46,2015,4,17,20150417,21,4.7,21,4.7,,,1
47,2015,4,20,20150420,26,5.2,26,5.2,,,1
48,2015,4,21,20150421,27,5.3,27,5.3,,,1
49,2015,4,22,20150422,30,5.6,30,5.6,,,1
50,2015,4,23,20150423,32,57.6,32,57.6,,,1
51,2015,4,24,20150424,35,58.8,35,58.8,,,1
52,2015,4,25,20150425,41,287.8,41,287.8,,,1
53,2015,4,26,20150426,46,289.4,46,289.4,,,1
54,2015,4,27,20150427,50,479.7,50,479.7,,,1
55,2015,4,28,20150428,52,479.9,52,479.9,,,1
56,2015,4,29,20150429,54,480.1,54,480.1,,,1
57,2015,4,30,20150430,55,480.2,55,480.2,,,1
58,2015,5,1,20150501,56,480.5,56,480.5,,,1
59,2015,5,2,20150502,56,480.5,56,480.5,,,1
60,2015,5,3,20150503,59,482.7,59,482.7,,,1
61,2015,5,4,20150504,66,521.2,66,521.2,,,1
